id,author,month.str
5150,hornik,1999-07
5151,hornik,1999-07
5152,hornik,1999-07
5153,ihaka,1999-07
5154,mike,1999-07
5155,(no author),1999-07
5156,lyndon,1999-07
5157,ihaka,1999-07
5158,maechler,1999-07
5159,lyndon,1999-07
5160,maechler,1999-07
5161,maechler,1999-07
5162,ihaka,1999-07
5163,ihaka,1999-07
5164,hornik,1999-07
5165,hornik,1999-07
5166,hornik,1999-07
5167,hornik,1999-07
5168,hornik,1999-07
5169,hornik,1999-07
5170,(no author),1999-07
5171,maechler,1999-07
5172,maechler,1999-07
5173,maechler,1999-07
5174,ripley,1999-07
5175,ripley,1999-07
5176,ripley,1999-07
5177,lyndon,1999-07
5178,ripley,1999-07
5179,maechler,1999-07
5180,maechler,1999-07
5181,maechler,1999-07
5182,ripley,1999-07
5183,maechler,1999-07
5184,maechler,1999-07
5185,hornik,1999-07
5186,hornik,1999-07
5187,hornik,1999-07
5188,ihaka,1999-07
5189,lyndon,1999-07
5190,pd,1999-07
5191,ripley,1999-07
5192,ripley,1999-07
5193,ripley,1999-07
5194,ripley,1999-07
5195,ripley,1999-07
5196,hornik,1999-07
5197,ripley,1999-07
5198,maechler,1999-07
5199,maechler,1999-07
5200,maechler,1999-07
5201,hornik,1999-07
5202,hornik,1999-07
5203,hornik,1999-07
5204,hornik,1999-07
5205,hornik,1999-07
5206,hornik,1999-07
5207,maechler,1999-07
5208,maechler,1999-07
5209,ripley,1999-07
5210,ripley,1999-07
5211,ripley,1999-07
5212,ripley,1999-07
5213,ripley,1999-07
5214,ripley,1999-07
5215,ripley,1999-07
5216,pd,1999-07
5217,maechler,1999-07
5218,maechler,1999-07
5219,pd,1999-07
5220,ripley,1999-07
5221,ripley,1999-07
5222,ripley,1999-07
5223,ripley,1999-07
5224,hornik,1999-07
5225,hornik,1999-07
5226,hornik,1999-07
5227,hornik,1999-07
5228,hornik,1999-07
5229,hornik,1999-07
5230,hornik,1999-07
5231,hornik,1999-07
5232,hornik,1999-07
5233,hornik,1999-07
5234,hornik,1999-07
5235,hornik,1999-07
5236,hornik,1999-07
5237,hornik,1999-07
5238,hornik,1999-07
5239,hornik,1999-07
5240,maechler,1999-07
5241,maechler,1999-07
5242,ripley,1999-07
5243,ripley,1999-07
5244,ripley,1999-07
5245,ripley,1999-07
5246,ripley,1999-07
5247,maechler,1999-07
5248,maechler,1999-07
5249,guido,1999-07
5250,maechler,1999-07
5251,ripley,1999-07
5252,maechler,1999-07
5253,maechler,1999-07
5254,maechler,1999-07
5255,maechler,1999-07
5256,maechler,1999-07
5257,maechler,1999-07
5258,maechler,1999-07
5259,maechler,1999-07
5260,maechler,1999-07
5261,maechler,1999-07
5262,maechler,1999-07
5263,maechler,1999-07
5264,maechler,1999-07
5265,maechler,1999-07
5266,maechler,1999-07
5267,ripley,1999-07
5268,ripley,1999-07
5269,maechler,1999-07
5270,maechler,1999-07
5271,leisch,1999-07
5272,maechler,1999-07
5273,maechler,1999-07
5274,maechler,1999-07
5275,thomas,1999-07
5276,maechler,1999-07
5277,maechler,1999-07
5278,ripley,1999-07
5279,ripley,1999-07
5280,maechler,1999-07
5281,maechler,1999-07
5282,maechler,1999-07
5283,maechler,1999-07
5284,(no author),1999-07
5285,(no author),1999-07
5286,pd,1999-07
5287,hornik,1999-07
5288,hornik,1999-07
5289,hornik,1999-07
5290,hornik,1999-07
5291,maechler,1999-07
5292,maechler,1999-07
5293,maechler,1999-07
5294,ihaka,1999-07
5295,lyndon,1999-07
5296,lyndon,1999-07
5297,ripley,1999-07
5298,ripley,1999-07
5299,ripley,1999-07
5300,ripley,1999-07
5301,ripley,1999-07
5302,pd,1999-07
5303,maechler,1999-07
5304,maechler,1999-07
5305,pd,1999-07
5306,ripley,1999-07
5307,ripley,1999-07
5308,lyndon,1999-07
5309,lyndon,1999-07
5310,pd,1999-07
5311,ripley,1999-07
5312,maechler,1999-07
5313,maechler,1999-07
5314,maechler,1999-07
5315,maechler,1999-07
5316,hornik,1999-07
5317,hornik,1999-07
5318,ripley,1999-07
5319,ripley,1999-07
5320,ripley,1999-07
5321,ripley,1999-07
5322,maechler,1999-07
5323,maechler,1999-07
5324,ripley,1999-07
5325,ripley,1999-07
5326,maechler,1999-07
5327,maechler,1999-07
5328,ripley,1999-07
5329,ripley,1999-07
5330,ripley,1999-07
5331,ihaka,1999-07
5332,lyndon,1999-07
5333,lyndon,1999-07
5334,lyndon,1999-07
5335,ihaka,1999-07
5336,ripley,1999-07
5337,hornik,1999-07
5338,hornik,1999-07
5339,ripley,1999-07
5340,hornik,1999-07
5341,guido,1999-07
5342,maechler,1999-07
5343,maechler,1999-07
5344,ripley,1999-07
5345,ripley,1999-07
5346,maechler,1999-07
5347,maechler,1999-07
5348,ripley,1999-07
5349,ripley,1999-07
5350,ripley,1999-07
5351,hornik,1999-07
5352,hornik,1999-07
5353,hornik,1999-07
5354,hornik,1999-07
5355,hornik,1999-07
5356,hornik,1999-07
5357,hornik,1999-07
5358,maechler,1999-07
5359,maechler,1999-07
5360,hornik,1999-07
5361,ripley,1999-07
5362,ripley,1999-07
5363,ripley,1999-07
5364,bates,1999-07
5365,bates,1999-07
5366,bates,1999-07
5367,lyndon,1999-07
5368,ripley,1999-07
5369,ripley,1999-07
5370,ripley,1999-07
5371,hornik,1999-07
5372,hornik,1999-07
5373,hornik,1999-07
5374,maechler,1999-07
5375,maechler,1999-07
5376,ripley,1999-07
5377,hornik,1999-07
5378,ripley,1999-07
5379,lyndon,1999-07
5380,lyndon,1999-07
5381,lyndon,1999-07
5382,leisch,1999-07
5383,leisch,1999-07
5384,maechler,1999-07
5385,maechler,1999-07
5386,leisch,1999-07
5387,leisch,1999-07
5388,maechler,1999-07
5389,maechler,1999-07
5390,ripley,1999-07
5391,ripley,1999-07
5392,maechler,1999-08
5393,maechler,1999-08
5394,ripley,1999-08
5395,hornik,1999-08
5396,(no author),1999-08
5397,hornik,1999-08
5398,hornik,1999-08
5399,hornik,1999-08
5400,ripley,1999-08
5401,ripley,1999-08
5402,ripley,1999-08
5403,maechler,1999-08
5404,maechler,1999-08
5405,ripley,1999-08
5406,maechler,1999-08
5407,maechler,1999-08
5408,hornik,1999-08
5409,ripley,1999-08
5410,ripley,1999-08
5411,hornik,1999-08
5412,hornik,1999-08
5413,ripley,1999-08
5414,ripley,1999-08
5415,ihaka,1999-08
5416,maechler,1999-08
5417,maechler,1999-08
5418,pd,1999-08
5419,ripley,1999-08
5420,ripley,1999-08
5421,ihaka,1999-08
5422,ripley,1999-08
5423,ripley,1999-08
5424,ripley,1999-08
5425,ripley,1999-08
5426,maechler,1999-08
5427,maechler,1999-08
5428,ripley,1999-08
5429,ripley,1999-08
5430,ripley,1999-08
5431,ripley,1999-08
5432,pd,1999-08
5433,pd,1999-08
5434,ihaka,1999-08
5435,ihaka,1999-08
5436,maechler,1999-08
5437,maechler,1999-08
5438,pd,1999-08
5439,ihaka,1999-08
5440,ihaka,1999-08
5441,ripley,1999-08
5442,ripley,1999-08
5443,maechler,1999-08
5444,maechler,1999-08
5445,ripley,1999-08
5446,ripley,1999-08
5447,maechler,1999-08
5448,maechler,1999-08
5449,ihaka,1999-08
5450,ripley,1999-08
5451,ihaka,1999-08
5452,maechler,1999-08
5453,maechler,1999-08
5454,maechler,1999-08
5455,pd,1999-08
5456,ripley,1999-08
5457,ripley,1999-08
5458,ripley,1999-08
5459,maechler,1999-08
5460,maechler,1999-08
5461,ripley,1999-08
5462,ripley,1999-08
5463,lyndon,1999-08
5464,ihaka,1999-08
5465,ripley,1999-08
5466,ripley,1999-08
5467,ripley,1999-08
5468,maechler,1999-08
5469,maechler,1999-08
5470,hornik,1999-08
5471,hornik,1999-08
5472,hornik,1999-08
5473,hornik,1999-08
5474,ripley,1999-08
5475,lyndon,1999-08
5476,hornik,1999-08
5477,maechler,1999-08
5478,maechler,1999-08
5479,maechler,1999-08
5480,maechler,1999-08
5481,maechler,1999-08
5482,ripley,1999-08
5483,ihaka,1999-08
5484,ihaka,1999-08
5485,ihaka,1999-08
5486,ripley,1999-08
5487,ripley,1999-08
5488,ihaka,1999-08
5489,lyndon,1999-08
5490,lyndon,1999-08
5491,ihaka,1999-08
5492,ihaka,1999-08
5493,ihaka,1999-08
5494,hornik,1999-08
5495,maechler,1999-08
5496,maechler,1999-08
5497,maechler,1999-08
5498,maechler,1999-08
5499,maechler,1999-08
5500,maechler,1999-08
5501,hornik,1999-08
5502,ripley,1999-08
5503,maechler,1999-08
5504,ripley,1999-08
5505,ripley,1999-08
5506,ripley,1999-08
5507,ihaka,1999-08
5508,ihaka,1999-08
5509,ripley,1999-08
5510,ripley,1999-08
5511,maechler,1999-08
5512,maechler,1999-08
5513,ihaka,1999-08
5514,ripley,1999-08
5515,maechler,1999-08
5516,maechler,1999-08
5517,hornik,1999-08
5518,maechler,1999-08
5519,maechler,1999-08
5520,ripley,1999-08
5521,maechler,1999-08
5522,maechler,1999-08
5523,maechler,1999-08
5524,maechler,1999-08
5525,ripley,1999-08
5526,ripley,1999-08
5527,hornik,1999-08
5528,ripley,1999-08
5529,ripley,1999-08
5530,maechler,1999-08
5531,maechler,1999-08
5532,maechler,1999-08
5533,maechler,1999-08
5534,bates,1999-08
5535,lyndon,1999-08
5536,lyndon,1999-08
5537,lyndon,1999-08
5538,ripley,1999-08
5539,maechler,1999-08
5540,maechler,1999-08
5541,maechler,1999-08
5542,maechler,1999-08
5543,maechler,1999-08
5544,thomas,1999-08
5545,thomas,1999-08
5546,maechler,1999-08
5547,maechler,1999-08
5548,maechler,1999-08
5549,maechler,1999-08
5550,maechler,1999-08
5551,maechler,1999-08
5552,maechler,1999-08
5553,pd,1999-08
5554,pd,1999-08
5555,lyndon,1999-08
5556,ripley,1999-08
5557,ripley,1999-08
5558,ripley,1999-08
5559,maechler,1999-08
5560,maechler,1999-08
5561,maechler,1999-08
5562,maechler,1999-08
5563,maechler,1999-08
5564,maechler,1999-08
5565,maechler,1999-08
5566,maechler,1999-08
5567,maechler,1999-08
5568,bates,1999-08
5569,ripley,1999-08
5570,pd,1999-08
5571,pd,1999-08
5572,ihaka,1999-08
5573,ihaka,1999-08
5574,ihaka,1999-08
5575,ihaka,1999-08
5576,ripley,1999-08
5577,ripley,1999-08
5578,ripley,1999-08
5579,maechler,1999-08
5580,maechler,1999-08
5581,pd,1999-08
5582,ripley,1999-08
5583,pd,1999-08
5584,pd,1999-08
5585,ihaka,1999-08
5586,ihaka,1999-08
5587,ihaka,1999-08
5588,ihaka,1999-08
5589,ripley,1999-08
5590,ripley,1999-08
5591,ripley,1999-08
5592,ripley,1999-08
5593,maechler,1999-08
5594,maechler,1999-08
5595,bates,1999-08
5596,bates,1999-08
5597,hornik,1999-08
5598,hornik,1999-08
5599,hornik,1999-08
5600,maechler,1999-08
5601,maechler,1999-08
5602,ripley,1999-08
5603,ihaka,1999-08
5604,ripley,1999-08
5605,ripley,1999-08
5606,maechler,1999-08
5607,maechler,1999-08
5608,pd,1999-08
5609,pd,1999-08
5610,hornik,1999-08
5611,ripley,1999-08
5612,ripley,1999-08
5613,ripley,1999-08
5614,maechler,1999-08
5615,maechler,1999-08
5616,hornik,1999-08
5617,ripley,1999-08
5618,pd,1999-08
5619,pd,1999-08
5620,ripley,1999-08
5621,ripley,1999-08
5622,lyndon,1999-08
5623,lyndon,1999-08
5624,ripley,1999-08
5625,maechler,1999-08
5626,maechler,1999-08
5627,maechler,1999-08
5628,pd,1999-08
5629,pd,1999-08
5630,pd,1999-08
5631,pd,1999-08
5632,ripley,1999-08
5633,ripley,1999-08
5634,pd,1999-08
5635,(no author),1999-08
5636,maechler,1999-08
5637,maechler,1999-08
5638,pd,1999-08
5639,(no author),1999-08
5640,pd,1999-08
5641,ripley,1999-08
5642,ripley,1999-08
5643,ripley,1999-08
5644,maechler,1999-08
5645,maechler,1999-08
5646,duncan,1999-08
5647,(no author),1999-08
5648,duncan,1999-08
5649,maechler,1999-08
5650,maechler,1999-08
5651,duncan,1999-08
5652,pd,1999-08
5653,pd,1999-08
5654,ripley,1999-08
5655,ripley,1999-08
5656,duncan,1999-08
5657,maechler,1999-08
5658,maechler,1999-08
5659,ripley,1999-08
5660,pd,1999-08
5661,pd,1999-08
5662,duncan,1999-08
5663,ripley,1999-08
5664,ripley,1999-08
5665,ripley,1999-08
5666,duncan,1999-08
5667,maechler,1999-08
5668,maechler,1999-08
5669,maechler,1999-09
5670,maechler,1999-09
5671,pd,1999-09
5672,pd,1999-09
5673,pd,1999-09
5674,pd,1999-09
5675,bates,1999-09
5676,maechler,1999-09
5677,maechler,1999-09
5678,bates,1999-09
5679,lyndon,1999-09
5680,lyndon,1999-09
5681,maechler,1999-09
5682,maechler,1999-09
5683,paul,1999-09
5684,paul,1999-09
5685,pd,1999-09
5686,pd,1999-09
5687,maechler,1999-09
5688,pd,1999-09
5689,pd,1999-09
5690,ripley,1999-09
5691,ripley,1999-09
5692,thomas,1999-09
5693,maechler,1999-09
5694,maechler,1999-09
5695,maechler,1999-09
5696,maechler,1999-09
5697,maechler,1999-09
5698,maechler,1999-09
5699,ripley,1999-09
5700,ripley,1999-09
5701,ripley,1999-09
5702,ripley,1999-09
5703,ripley,1999-09
5704,ripley,1999-09
5705,maechler,1999-09
5706,maechler,1999-09
5707,ripley,1999-09
5708,ripley,1999-09
5709,hornik,1999-09
5710,pd,1999-09
5711,maechler,1999-09
5712,maechler,1999-09
5713,pd,1999-09
5714,pd,1999-09
5715,ripley,1999-09
5716,ripley,1999-09
5717,ripley,1999-09
5718,ripley,1999-09
5719,ripley,1999-09
5720,maechler,1999-09
5721,maechler,1999-09
5722,ripley,1999-09
5723,maechler,1999-09
5724,thomas,1999-09
5725,ripley,1999-09
5726,ripley,1999-09
5727,ripley,1999-09
5728,pd,1999-09
5729,pd,1999-09
5730,ripley,1999-09
5731,ripley,1999-09
5732,ripley,1999-09
5733,pd,1999-09
5734,lyndon,1999-09
5735,lyndon,1999-09
5736,lyndon,1999-09
5737,lyndon,1999-09
5738,ripley,1999-09
5739,maechler,1999-09
5740,maechler,1999-09
5741,pd,1999-09
5742,pd,1999-09
5743,maechler,1999-09
5744,maechler,1999-09
5745,leisch,1999-09
5746,ripley,1999-09
5747,leisch,1999-09
5748,thomas,1999-09
5749,pd,1999-09
5750,lyndon,1999-09
5751,lyndon,1999-09
5752,lyndon,1999-09
5753,ripley,1999-09
5754,leisch,1999-09
5755,leisch,1999-09
5756,maechler,1999-09
5757,maechler,1999-09
5758,leisch,1999-09
5759,leisch,1999-09
5760,leisch,1999-09
5761,pd,1999-09
5762,pd,1999-09
5763,maechler,1999-09
5764,maechler,1999-09
5765,ripley,1999-09
5766,ripley,1999-09
5767,ripley,1999-09
5768,ripley,1999-09
5769,ripley,1999-09
5770,maechler,1999-09
5771,maechler,1999-09
5772,maechler,1999-09
5773,maechler,1999-09
5774,maechler,1999-09
5775,pd,1999-09
5776,pd,1999-09
5777,hornik,1999-09
5778,hornik,1999-09
5779,hornik,1999-09
5780,hornik,1999-09
5781,hornik,1999-09
5782,hornik,1999-09
5783,hornik,1999-09
5784,hornik,1999-09
5785,hornik,1999-09
5786,hornik,1999-09
5787,hornik,1999-09
5788,hornik,1999-09
5789,hornik,1999-09
5790,hornik,1999-09
5791,hornik,1999-09
5792,maechler,1999-09
5793,maechler,1999-09
5794,ripley,1999-09
5795,ripley,1999-09
5796,ripley,1999-09
5797,pd,1999-09
5798,pd,1999-09
5799,ripley,1999-09
5800,ripley,1999-09
5801,hornik,1999-09
5802,hornik,1999-09
5803,maechler,1999-09
5804,maechler,1999-09
5805,ripley,1999-09
5806,bates,1999-09
5807,ripley,1999-09
5808,maechler,1999-09
5809,maechler,1999-09
5810,maechler,1999-09
5811,maechler,1999-09
5812,maechler,1999-09
5813,maechler,1999-09
5814,maechler,1999-09
5815,maechler,1999-09
5816,pd,1999-09
5817,pd,1999-09
5818,maechler,1999-09
5819,ripley,1999-09
5820,maechler,1999-09
5821,maechler,1999-09
5822,maechler,1999-09
5823,ripley,1999-09
5824,ripley,1999-09
5825,ripley,1999-09
5826,ripley,1999-09
5827,ripley,1999-09
5828,ripley,1999-09
5829,ripley,1999-09
5830,ripley,1999-09
5831,ripley,1999-09
5832,ripley,1999-09
5833,ripley,1999-09
5834,maechler,1999-09
5835,maechler,1999-09
5836,maechler,1999-09
5837,maechler,1999-09
5838,ripley,1999-09
5839,ripley,1999-09
5840,ripley,1999-09
5841,ripley,1999-09
5842,pd,1999-09
5843,pd,1999-09
5844,ripley,1999-09
5845,ripley,1999-09
5846,ripley,1999-09
5847,ripley,1999-09
5848,ripley,1999-09
5849,ripley,1999-09
5850,pd,1999-09
5851,maechler,1999-09
5852,maechler,1999-09
5853,hornik,1999-09
5854,hornik,1999-09
5855,pd,1999-09
5856,pd,1999-09
5857,ripley,1999-09
5858,ripley,1999-09
5859,ripley,1999-09
5860,maechler,1999-09
5861,maechler,1999-09
5862,ripley,1999-09
5863,pd,1999-09
5864,pd,1999-09
5865,ripley,1999-09
5866,ripley,1999-09
5867,maechler,1999-09
5868,ripley,1999-09
5869,maechler,1999-09
5870,maechler,1999-09
5871,maechler,1999-09
5872,maechler,1999-09
5873,maechler,1999-09
5874,maechler,1999-09
5875,maechler,1999-09
5876,ripley,1999-09
5877,ripley,1999-09
5878,ripley,1999-09
5879,maechler,1999-09
5880,maechler,1999-09
5881,maechler,1999-09
5882,maechler,1999-09
5883,maechler,1999-09
5884,maechler,1999-09
5885,maechler,1999-09
5886,pd,1999-09
5887,pd,1999-09
5888,maechler,1999-09
5889,ripley,1999-09
5890,ripley,1999-09
5891,ripley,1999-09
5892,ripley,1999-09
5893,ripley,1999-09
5894,ripley,1999-09
5895,maechler,1999-09
5896,ripley,1999-09
5897,ripley,1999-09
5898,maechler,1999-09
5899,maechler,1999-09
5900,maechler,1999-09
5901,ripley,1999-09
5902,ripley,1999-09
5903,maechler,1999-09
5904,maechler,1999-09
5905,maechler,1999-09
5906,maechler,1999-09
5907,maechler,1999-09
5908,maechler,1999-09
5909,maechler,1999-09
5910,maechler,1999-09
5911,maechler,1999-09
5912,maechler,1999-09
5913,pd,1999-09
5914,pd,1999-09
5915,ripley,1999-09
5916,ripley,1999-09
5917,ripley,1999-09
5918,maechler,1999-09
5919,maechler,1999-09
5920,pd,1999-09
5921,hornik,1999-09
5922,hornik,1999-09
5923,hornik,1999-09
5924,maechler,1999-09
5925,maechler,1999-09
5926,maechler,1999-09
5927,ripley,1999-09
5928,ripley,1999-09
5929,ripley,1999-09
5930,ripley,1999-09
5931,ripley,1999-09
5932,maechler,1999-09
5933,maechler,1999-09
5934,maechler,1999-09
5935,maechler,1999-09
5936,maechler,1999-09
5937,ripley,1999-09
5938,ripley,1999-09
5939,maechler,1999-09
5940,maechler,1999-09
5941,hornik,1999-09
5942,ripley,1999-09
5943,ripley,1999-09
5944,pd,1999-09
5945,pd,1999-09
5946,maechler,1999-09
5947,maechler,1999-09
5948,pd,1999-09
5949,pd,1999-09
5950,ripley,1999-09
5951,ripley,1999-09
5952,maechler,1999-09
5953,maechler,1999-09
5954,maechler,1999-09
5955,pd,1999-09
5956,pd,1999-09
5957,ripley,1999-09
5958,ripley,1999-09
5959,ripley,1999-09
5960,maechler,1999-09
5961,maechler,1999-09
5962,leisch,1999-09
5963,leisch,1999-09
5964,ripley,1999-09
5965,leisch,1999-09
5966,pd,1999-09
5967,pd,1999-09
5968,thomas,1999-09
5969,thomas,1999-09
5970,ripley,1999-09
5971,ripley,1999-09
5972,ripley,1999-09
5973,maechler,1999-09
5974,maechler,1999-09
5975,ripley,1999-09
5976,maechler,1999-09
5977,maechler,1999-09
5978,maechler,1999-09
5979,maechler,1999-09
5980,leisch,1999-09
5981,leisch,1999-09
5982,ripley,1999-09
5983,ripley,1999-09
5984,maechler,1999-09
5985,maechler,1999-09
5986,maechler,1999-09
5987,maechler,1999-09
5988,maechler,1999-09
5989,maechler,1999-09
5990,maechler,1999-09
5991,maechler,1999-09
5992,guido,1999-09
5993,ripley,1999-09
5994,ripley,1999-09
5995,ripley,1999-09
5996,ripley,1999-09
5997,ripley,1999-09
5998,maechler,1999-09
5999,maechler,1999-09
6000,ripley,1999-09
6001,ripley,1999-09
6002,ripley,1999-09
6003,ripley,1999-09
6004,pd,1999-09
6005,pd,1999-09
6006,ripley,1999-09
6007,ripley,1999-09
6008,rgentlem,1999-09
6009,maechler,1999-10
6010,maechler,1999-10
6011,maechler,1999-10
6012,maechler,1999-10
6013,maechler,1999-10
6014,pd,1999-10
6015,maechler,1999-10
6016,maechler,1999-10
6017,maechler,1999-10
6018,maechler,1999-10
6019,ripley,1999-10
6020,ripley,1999-10
6021,ripley,1999-10
6022,ripley,1999-10
6023,ripley,1999-10
6024,ripley,1999-10
6025,ripley,1999-10
6026,ripley,1999-10
6027,ripley,1999-10
6028,ripley,1999-10
6029,maechler,1999-10
6030,maechler,1999-10
6031,maechler,1999-10
6032,maechler,1999-10
6033,maechler,1999-10
6034,maechler,1999-10
6035,hornik,1999-10
6036,hornik,1999-10
6037,maechler,1999-10
6038,maechler,1999-10
6039,maechler,1999-10
6040,maechler,1999-10
6041,maechler,1999-10
6042,maechler,1999-10
6043,ripley,1999-10
6044,maechler,1999-10
6045,maechler,1999-10
6046,maechler,1999-10
6047,pd,1999-10
6048,hornik,1999-10
6049,ripley,1999-10
6050,ripley,1999-10
6051,pd,1999-10
6052,maechler,1999-10
6053,maechler,1999-10
6054,hornik,1999-10
6055,maechler,1999-10
6056,hornik,1999-10
6057,hornik,1999-10
6058,ripley,1999-10
6059,ripley,1999-10
6060,ripley,1999-10
6061,ripley,1999-10
6062,ripley,1999-10
6063,ripley,1999-10
6064,pd,1999-10
6065,ripley,1999-10
6066,pd,1999-10
6067,pd,1999-10
6068,guido,1999-10
6069,ripley,1999-10
6070,hornik,1999-10
6071,ripley,1999-10
6072,maechler,1999-10
6073,maechler,1999-10
6074,maechler,1999-10
6075,maechler,1999-10
6076,maechler,1999-10
6077,ripley,1999-10
6078,maechler,1999-10
6079,maechler,1999-10
6080,maechler,1999-10
6081,pd,1999-10
6082,(no author),1999-10
6083,pd,1999-10
6084,pd,1999-10
6085,pd,1999-10
6086,rgentlem,1999-10
6087,maechler,1999-10
6088,maechler,1999-10
6089,hornik,1999-10
6090,maechler,1999-10
6091,maechler,1999-10
6092,ripley,1999-10
6093,ripley,1999-10
6094,hornik,1999-10
6095,maechler,1999-10
6096,maechler,1999-10
6097,maechler,1999-10
6098,pd,1999-10
6099,pd,1999-10
6100,rgentlem,1999-10
6101,pd,1999-10
6102,hornik,1999-10
6103,maechler,1999-10
6104,maechler,1999-10
6105,hornik,1999-10
6106,hornik,1999-10
6107,hornik,1999-10
6108,ripley,1999-10
6109,ripley,1999-10
6110,maechler,1999-10
6111,pd,1999-10
6112,pd,1999-10
6113,rgentlem,1999-10
6114,rgentlem,1999-10
6115,ripley,1999-10
6116,maechler,1999-10
6117,maechler,1999-10
6118,pd,1999-10
6119,maechler,1999-10
6120,maechler,1999-10
6121,ripley,1999-10
6122,ripley,1999-10
6123,ripley,1999-10
6124,ripley,1999-10
6125,ripley,1999-10
6126,ripley,1999-10
6127,pd,1999-10
6128,ripley,1999-10
6129,ripley,1999-10
6130,ripley,1999-10
6131,ripley,1999-10
6132,maechler,1999-10
6133,ripley,1999-10
6134,ripley,1999-10
6135,ripley,1999-10
6136,ripley,1999-10
6137,ripley,1999-10
6138,maechler,1999-10
6139,maechler,1999-10
6140,pd,1999-10
6141,ripley,1999-10
6142,maechler,1999-10
6143,pd,1999-10
6144,pd,1999-10
6145,hornik,1999-10
6146,maechler,1999-10
6147,maechler,1999-10
6148,leisch,1999-10
6149,leisch,1999-10
6150,ripley,1999-10
6151,maechler,1999-10
6152,maechler,1999-10
6153,guido,1999-10
6154,pd,1999-10
6155,pd,1999-10
6156,(no author),1999-10
6157,(no author),1999-10
6158,(no author),1999-10
6159,pd,1999-10
6160,pd,1999-10
6161,ripley,1999-10
6162,ripley,1999-10
6163,ripley,1999-10
6164,maechler,1999-10
6165,ripley,1999-10
6166,ripley,1999-10
6167,ripley,1999-10
6168,ripley,1999-10
6169,ripley,1999-10
6170,pd,1999-10
6171,ripley,1999-10
6172,ripley,1999-10
6173,ripley,1999-10
6174,ripley,1999-10
6175,maechler,1999-10
6176,maechler,1999-10
6177,pd,1999-10
6178,rgentlem,1999-10
6179,ripley,1999-10
6180,ripley,1999-10
6181,ripley,1999-10
6182,hornik,1999-10
6183,hornik,1999-10
6184,maechler,1999-10
6185,maechler,1999-10
6186,maechler,1999-10
6187,leisch,1999-10
6188,rgentlem,1999-10
6189,maechler,1999-10
6190,maechler,1999-10
6191,maechler,1999-10
6192,maechler,1999-10
6193,maechler,1999-10
6194,maechler,1999-10
6195,maechler,1999-10
6196,maechler,1999-10
6197,pd,1999-10
6198,pd,1999-10
6199,rgentlem,1999-10
6200,maechler,1999-10
6201,maechler,1999-10
6202,maechler,1999-10
